"DATE","OPEN","HIGH","LOW","CLOSE","ADJ CLOSE","VOLUME"
"Nov 10, 2025",315.00,319.56,314.21,316.89,313.86,5794100
"Nov 07, 2025",311.89,314.43,307.64,314.21,311.21,7302300
"Nov 06, 2025",310.99,314.84,310.26,313.42,310.42,7206100
"Nov 05, 2025",309.61,313.10,305.63,311.68,308.70,6865200
"Nov 04, 2025",306.71,312.22,305.10,309.25,306.29,7085200
"Nov 03, 2025",311.00,312.32,306.21,309.35,306.39,7770000
"Oct 31, 2025",308.54,312.87,307.25,311.12,308.15,7721300
"Oct 30, 2025",305.79,312.61,305.10,309.44,306.48,7514600
"Oct 29, 2025",303.51,308.25,303.01,305.51,302.59,7520300
"Oct 28, 2025",304.86,307.97,303.16,305.36,302.44,6336000
"Oct 27, 2025",302.16,304.53,301.01,304.15,301.24,5642200
"Oct 24, 2025",296.08,302.60,295.45,300.44,297.57,7228300
"Oct 23, 2025",294.38,296.37,292.51,294.54,291.72,5438800
"Oct 22, 2025",297.77,298.06,290.54,294.11,291.30,8054100
"Oct 21, 2025",301.66,304.05,297.00,297.09,294.25,7372700
"Oct 20, 2025",298.50,303.69,298.16,302.36,299.47,6894900
"Oct 17, 2025",299.16,299.55,294.20,297.56,294.72,10153500
"Oct 16, 2025",305.35,308.68,297.07,298.54,295.69,10549400
"Oct 15, 2025",306.39,312.12,305.44,305.69,302.77,11354800
"Oct 14, 2025",305.84,307.00,294.21,302.08,299.19,16178800
"Oct 13, 2025",305.60,309.46,305.45,307.97,305.03,10788700
"Oct 10, 2025",305.66,310.47,300.81,300.89,298.01,8597400
"Oct 09, 2025",305.05,308.04,303.39,305.53,302.61,7060300
"Oct 08, 2025",308.21,308.78,303.55,304.03,301.12,6489900
"Oct 07, 2025",309.35,310.01,304.70,307.69,304.75,8454200
"Oct 06, 2025",310.18,311.75,305.13,309.18,306.22,7214500
"Oct 03, 2025",308.51,311.66,308.21,310.03,305.58,6029900
"Oct 02, 2025",310.00,310.56,306.14,307.55,303.14,7600000
"Oct 01, 2025",313.97,314.59,307.41,310.71,306.25,9235200
"Sep 30, 2025",316.25,317.41,310.11,315.43,310.90,11823300
"Sep 29, 2025",317.06,318.01,313.66,315.69,311.16,6462400
"Sep 26, 2025",314.90,317.81,313.70,316.06,311.52,7258100
"Sep 25, 2025",314.12,315.65,311.80,313.45,308.95,7083200
"Sep 24, 2025",314.05,316.58,311.67,313.42,308.92,7310500
