"DATE","OPEN","HIGH","LOW","CLOSE","ADJ CLOSE","VOLUME"
"Aug 19, 2025",152.84,155.72,152.05,154.34,152.29,2146200
"Aug 18, 2025",152.36,155.43,152.19,152.86,150.83,2585500
"Aug 15, 2025",157.37,157.37,151.61,152.39,150.37,3921100
"Aug 14, 2025",159.60,160.07,156.63,156.65,154.57,6344900
"Aug 13, 2025",158.39,160.47,156.62,160.20,158.07,3132000
"Aug 12, 2025",155.79,158.46,155.61,157.85,155.75,2748200
"Aug 11, 2025",153.75,155.61,153.16,155.31,153.25,3354500
"Aug 08, 2025",152.40,153.69,151.42,153.30,151.26,2376400
"Aug 07, 2025",151.98,152.48,149.98,151.74,149.72,2293900
"Aug 06, 2025",150.27,151.39,148.64,150.82,148.82,2636900
"Aug 05, 2025",148.46,151.22,148.00,150.09,148.10,3743900
"Aug 04, 2025",145.39,148.18,145.00,147.87,145.91,3641300
"Aug 01, 2025",146.50,146.72,144.25,144.41,142.49,4074400
"Jul 31, 2025",146.19,149.56,145.56,149.22,147.24,4390400
"Jul 30, 2025",152.48,152.50,146.50,146.62,144.67,3529500
"Jul 29, 2025",152.40,153.10,151.15,151.79,149.77,3918100
"Jul 28, 2025",150.60,153.88,150.15,152.05,150.03,3970300
"Jul 25, 2025",150.00,151.40,149.20,151.27,149.26,2818000
"Jul 24, 2025",150.00,151.29,147.81,149.30,147.32,4860900
"Jul 23, 2025",151.92,152.65,149.80,150.82,148.82,4976700
"Jul 22, 2025",152.98,154.06,150.32,151.20,149.19,4927800
"Jul 21, 2025",152.25,153.65,149.34,152.82,150.79,5194000
"Jul 18, 2025",162.54,164.15,150.25,153.23,151.19,11701900
"Jul 17, 2025",157.26,159.47,156.79,159.04,156.93,5024200
"Jul 16, 2025",157.62,157.68,154.85,157.56,155.47,3194600
"Jul 15, 2025",157.91,158.28,156.03,156.59,154.51,3058900
"Jul 14, 2025",155.59,158.11,154.92,157.91,155.81,2961300
"Jul 11, 2025",156.05,156.55,154.82,155.84,153.77,2401300
"Jul 10, 2025",156.11,159.47,155.96,157.32,155.23,4043400
"Jul 09, 2025",154.38,156.65,153.84,155.98,153.91,2855900
"Jul 08, 2025",151.73,154.62,151.53,153.74,151.70,3252200
"Jul 07, 2025",152.80,154.47,150.95,151.84,149.82,3877000
"Jul 03, 2025",154.25,155.00,149.50,152.94,150.91,3182900
"Jul 02, 2025",154.21,155.45,153.21,153.97,151.92,2864700
"Jul 01, 2025",152.00,156.09,151.42,153.81,151.77,3781900
