"DATE","OPEN","HIGH","LOW","CLOSE","ADJ CLOSE","VOLUME"
"Aug 27, 2025",157.40,159.99,157.21,159.24,155.96,7483000
"Aug 26, 2025",157.51,160.00,156.55,157.36,154.11,10270000
"Aug 25, 2025",157.90,158.32,157.17,158.20,154.94,7030000
"Aug 22, 2025",155.32,158.79,155.32,158.18,154.92,9084300
"Aug 21, 2025",152.82,155.67,152.73,155.55,152.34,7533600
"Aug 20, 2025",152.42,153.49,151.93,153.22,150.06,8076300
"Aug 19, 2025",153.46,153.94,151.85,152.00,148.86,8567500
"Aug 18, 2025",156.13,156.49,154.75,155.32,150.44,8174300
"Aug 15, 2025",155.48,158.54,155.29,156.55,151.63,11617000
"Aug 14, 2025",155.70,155.70,154.10,155.16,150.29,7337300
"Aug 13, 2025",154.57,156.01,154.20,155.87,150.97,6581900
"Aug 12, 2025",154.09,156.05,153.36,154.44,149.59,6641600
"Aug 11, 2025",155.34,155.93,152.99,153.45,148.63,6169700
"Aug 08, 2025",153.99,155.75,153.50,155.01,150.14,6332800
"Aug 07, 2025",153.79,155.15,152.83,153.16,148.35,6510400
"Aug 06, 2025",154.48,155.16,152.22,152.78,147.98,7840900
"Aug 05, 2025",151.03,153.10,149.90,153.04,148.23,8604100
"Aug 04, 2025",151.25,152.08,149.82,151.04,146.30,10116600
"Aug 01, 2025",152.54,154.65,150.35,151.40,146.64,10706500
"Jul 31, 2025",152.00,153.93,151.14,151.64,146.88,10237100
"Jul 30, 2025",156.14,156.31,152.70,153.56,148.74,9191700
"Jul 29, 2025",156.68,157.21,155.45,157.03,152.10,6446000
"Jul 28, 2025",155.40,156.55,154.95,156.28,151.37,8755400
"Jul 25, 2025",155.83,156.20,153.96,154.84,149.98,7875500
"Jul 24, 2025",152.69,156.00,152.20,155.83,150.94,15701000
"Jul 23, 2025",150.91,153.14,150.47,153.12,148.31,13162800
"Jul 22, 2025",149.26,150.94,148.48,150.04,145.33,26196500
"Jul 21, 2025",151.20,151.67,149.13,149.68,144.98,17982200
"Jul 18, 2025",155.02,155.91,146.53,150.04,145.33,45782600
"Jul 17, 2025",149.16,151.84,148.60,151.38,146.63,8359600
"Jul 16, 2025",150.76,151.48,149.22,149.92,145.21,7923400
"Jul 15, 2025",151.60,152.31,150.25,150.69,145.96,7346300
"Jul 14, 2025",154.90,154.90,151.14,151.65,146.89,10706300
"Jul 11, 2025",154.29,155.89,153.57,155.31,150.43,8333200
"Jul 10, 2025",152.79,155.28,151.68,154.17,149.33,8395100
"Jul 09, 2025",152.94,153.96,152.48,153.02,148.21,9495900
"Jul 08, 2025",147.32,153.24,147.26,153.24,148.43,14082100
"Jul 07, 2025",147.40,148.17,145.58,147.40,142.77,9460900
"Jul 03, 2025",147.84,148.98,147.36,148.37,143.71,5173300
"Jul 02, 2025",147.01,148.01,145.47,147.98,143.33,8228700
"Jul 01, 2025",143.34,146.27,142.51,145.57,141.00,8508200
