"DATE","OPEN","HIGH","LOW","CLOSE","ADJ CLOSE","VOLUME"
"Sep 24, 2025",342.80,346.81,342.45,342.96,341.41,1128200
"Sep 23, 2025",345.59,348.90,344.03,344.45,342.89,1350600
"Sep 22, 2025",345.61,348.78,343.95,346.41,344.84,1224200
"Sep 19, 2025",350.64,350.64,345.99,346.80,345.23,2559000
"Sep 18, 2025",350.10,353.06,347.98,349.56,347.98,1608000
"Sep 17, 2025",354.40,359.21,348.50,350.21,348.62,2165900
"Sep 16, 2025",356.55,357.40,352.38,353.20,351.60,2266100
"Sep 15, 2025",360.06,360.10,354.51,357.08,355.46,2016300
"Sep 12, 2025",365.84,367.48,359.99,360.10,358.47,1848800
"Sep 11, 2025",358.69,369.52,357.74,368.68,367.01,2079000
"Sep 10, 2025",358.94,362.24,354.59,357.45,355.83,1777800
"Sep 09, 2025",370.98,372.00,358.56,361.38,359.74,2210000
"Sep 08, 2025",372.38,375.59,370.62,375.23,373.53,1544600
"Sep 05, 2025",368.85,376.58,366.50,372.43,370.74,3067000
"Sep 04, 2025",365.50,366.96,361.75,365.78,364.12,1922900
"Sep 03, 2025",360.30,364.17,359.66,363.03,361.38,2528600
"Sep 02, 2025",361.47,363.16,359.24,360.92,359.28,1472500
"Aug 29, 2025",365.80,367.43,364.62,365.83,364.17,1328500
"Aug 28, 2025",368.15,368.33,364.08,366.18,364.52,1136900
"Aug 27, 2025",367.05,368.35,365.58,367.40,365.73,812400
"Aug 26, 2025",367.40,367.98,364.97,366.46,364.80,1828400
"Aug 25, 2025",370.23,371.87,365.07,367.00,365.34,1411000
"Aug 22, 2025",365.93,379.65,363.34,372.93,371.24,2298600
"Aug 21, 2025",364.14,366.31,360.88,363.86,362.21,1450100
"Aug 20, 2025",367.44,370.00,365.16,367.13,365.47,1798300
"Aug 19, 2025",358.43,368.90,358.43,367.93,366.26,2089400
"Aug 18, 2025",364.11,364.73,358.26,358.85,357.22,2097300
"Aug 15, 2025",365.86,367.62,362.35,364.40,362.75,1785100
"Aug 14, 2025",368.06,371.76,363.78,365.57,363.13,2615100
"Aug 13, 2025",360.06,370.06,359.77,368.83,366.36,2880900
"Aug 12, 2025",355.53,361.18,354.05,358.09,355.70,2567500
"Aug 11, 2025",353.16,356.98,350.50,354.58,352.21,2626000
"Aug 08, 2025",349.94,352.84,348.83,352.16,349.81,1628300
"Aug 07, 2025",354.97,354.97,347.93,349.93,347.59,1410300
"Aug 06, 2025",351.96,353.14,347.47,350.73,348.39,2134200
"Aug 05, 2025",348.45,352.12,347.60,352.09,349.74,1565400
"Aug 04, 2025",343.48,348.04,342.56,347.85,345.52,2145700
"Aug 01, 2025",329.77,345.00,327.54,343.41,341.11,4073900
"Jul 31, 2025",329.48,334.04,329.48,330.88,328.67,1752600
"Jul 30, 2025",335.19,336.97,330.83,331.98,329.76,1539700
"Jul 29, 2025",336.32,337.75,333.72,336.97,334.72,1518200
"Jul 28, 2025",338.03,340.60,334.32,336.16,333.91,1919500
"Jul 25, 2025",341.88,341.88,338.17,340.10,337.83,1868400
"Jul 24, 2025",340.08,347.10,338.80,340.21,337.94,2132400
"Jul 23, 2025",343.53,345.57,341.12,342.94,340.65,2234100
"Jul 22, 2025",331.43,341.18,328.10,340.07,337.80,3896900
"Jul 21, 2025",343.43,346.14,340.10,341.30,339.02,2350600
"Jul 18, 2025",339.89,340.35,335.97,340.07,337.80,2202500
"Jul 17, 2025",339.60,341.26,337.48,339.90,337.63,1331500
"Jul 16, 2025",338.90,340.82,335.34,339.86,337.59,1273300
"Jul 15, 2025",346.00,346.76,338.81,339.05,336.78,1322100
"Jul 14, 2025",344.28,346.74,343.21,344.50,342.20,999800
"Jul 11, 2025",347.20,348.24,344.63,345.93,343.62,1038500
"Jul 10, 2025",351.00,356.27,350.97,351.83,349.48,1216400
"Jul 09, 2025",347.42,352.70,345.68,351.54,349.19,2120100
"Jul 08, 2025",345.84,348.13,344.10,346.00,343.69,1319800
"Jul 07, 2025",352.96,352.96,343.98,346.29,343.98,2209200
"Jul 03, 2025",353.62,355.75,351.79,354.00,351.63,1088700
"Jul 02, 2025",354.58,356.30,351.42,352.51,350.15,1340800
"Jul 01, 2025",342.32,359.38,341.60,355.30,352.93,2310200
