"DATE","OPEN","HIGH","LOW","CLOSE","ADJ CLOSE","VOLUME"
"Oct 13, 2025",502.15,506.38,495.45,504.76,501.18,2618400
"Oct 10, 2025",503.12,511.50,491.30,491.30,487.82,3889100
"Oct 09, 2025",504.06,506.53,497.14,500.36,496.82,3113900
"Oct 08, 2025",490.99,509.48,489.34,502.12,498.56,3959400
"Oct 07, 2025",497.93,498.38,483.55,486.71,483.26,2135400
"Oct 06, 2025",500.42,505.59,493.04,495.38,491.87,2629200
"Oct 03, 2025",493.25,504.48,492.53,497.85,494.32,2996500
"Oct 02, 2025",486.86,495.98,484.19,490.57,487.10,2648600
"Oct 01, 2025",474.01,483.93,471.14,480.82,477.41,2964700
"Sep 30, 2025",471.62,477.44,470.24,477.15,473.77,2315300
"Sep 29, 2025",468.08,472.49,467.46,471.61,468.27,2892100
"Sep 26, 2025",465.48,468.45,462.38,465.76,462.46,2329000
"Sep 25, 2025",464.71,468.00,459.58,463.72,460.44,2979200
"Sep 24, 2025",472.70,476.52,468.63,469.79,466.46,2776700
"Sep 23, 2025",473.26,485.34,468.19,471.26,467.92,3856600
"Sep 22, 2025",467.31,473.24,459.61,472.10,468.76,3180000
"Sep 19, 2025",470.26,472.12,462.71,466.54,463.24,5069300
"Sep 18, 2025",450.96,467.71,448.87,466.96,463.65,4331900
"Sep 17, 2025",445.00,452.34,443.00,450.66,447.47,4512200
"Sep 16, 2025",436.13,440.80,434.28,440.67,437.55,2366300
"Sep 15, 2025",433.83,438.75,430.61,435.94,432.85,2255800
"Sep 12, 2025",429.06,432.61,427.75,431.52,428.46,2341800
"Sep 11, 2025",423.92,435.79,423.32,431.38,428.32,2737900
"Sep 10, 2025",419.82,426.50,419.50,422.91,419.91,2221000
"Sep 09, 2025",423.16,423.55,416.44,418.09,415.13,1710700
"Sep 08, 2025",422.65,423.91,416.78,422.78,419.79,1876700
"Sep 05, 2025",420.84,424.90,417.91,423.08,420.08,1843200
"Sep 04, 2025",415.81,420.79,414.29,420.22,417.24,1634600
"Sep 03, 2025",418.13,418.13,411.37,415.12,412.18,1496700
"Sep 02, 2025",413.91,417.21,410.52,416.05,413.10,2329500
"Aug 29, 2025",425.41,428.10,414.37,419.04,416.07,3673800
"Aug 28, 2025",434.91,435.98,432.63,434.91,431.83,1651700
"Aug 27, 2025",429.73,435.06,428.95,432.67,429.61,1970900
"Aug 26, 2025",431.40,432.19,427.24,431.26,428.21,2792200
"Aug 25, 2025",435.00,436.90,432.17,432.30,429.24,1857900
"Aug 22, 2025",421.61,437.84,420.05,435.67,432.58,3785100
"Aug 21, 2025",419.93,420.58,414.16,417.89,414.93,2504300
"Aug 20, 2025",414.80,421.92,412.05,420.59,417.61,4060200
"Aug 19, 2025",419.31,421.88,414.06,416.09,413.14,3543600
"Aug 18, 2025",407.00,413.14,405.46,412.64,409.72,3185200
"Aug 15, 2025",415.72,416.56,407.10,407.79,404.90,3107400
"Aug 14, 2025",409.30,419.24,407.00,417.50,414.54,3676000
"Aug 13, 2025",415.18,415.54,410.54,413.70,410.77,4403000
"Aug 12, 2025",411.00,418.19,409.64,412.71,409.79,2765100
"Aug 11, 2025",416.98,418.29,406.80,408.54,405.65,3416000
"Aug 08, 2025",420.52,421.90,415.76,416.52,413.57,2965200
"Aug 07, 2025",426.84,427.33,409.96,417.12,414.17,4261100
"Aug 06, 2025",433.34,434.71,425.54,427.72,424.69,2630800
"Aug 05, 2025",427.65,439.74,426.57,434.23,431.15,4329900
"Aug 04, 2025",430.86,436.89,429.99,433.70,430.63,4059500
"Aug 01, 2025",426.97,430.86,421.29,428.69,425.65,4027300
"Jul 31, 2025",434.13,441.15,433.68,438.02,434.92,4116400
"Jul 30, 2025",430.00,436.83,426.43,434.12,431.05,3172600
"Jul 29, 2025",434.55,435.21,424.80,430.05,427.00,2383700
"Jul 28, 2025",431.25,436.40,431.12,432.94,429.87,2550300
"Jul 25, 2025",429.69,434.87,428.62,433.75,430.68,2218400
"Jul 24, 2025",427.04,430.16,424.50,429.52,426.48,2511400
"Jul 23, 2025",420.00,428.16,419.45,427.59,424.56,3254900
"Jul 22, 2025",410.38,418.52,410.38,417.19,414.24,2185000
"Jul 21, 2025",417.22,417.43,409.84,410.07,407.17,1833300
"Jul 18, 2025",418.70,419.90,412.16,413.71,409.28,2526600
"Jul 17, 2025",414.86,419.90,412.88,418.07,413.59,2444700
"Jul 16, 2025",405.00,413.07,403.32,412.88,408.46,3242100
"Jul 15, 2025",406.26,408.75,403.02,404.64,400.31,2167000
"Jul 14, 2025",404.00,406.79,402.23,405.77,401.43,2497500
"Jul 11, 2025",405.45,406.88,401.70,405.92,401.57,2072600
"Jul 10, 2025",404.66,412.00,403.44,408.33,403.96,3382800
"Jul 09, 2025",399.72,403.76,396.88,402.18,397.87,3101000
"Jul 08, 2025",392.43,395.95,391.52,394.29,390.07,2003600
"Jul 07, 2025",398.06,398.06,388.09,391.51,387.32,3012900
"Jul 03, 2025",398.92,402.42,397.59,397.86,393.60,1737800
"Jul 02, 2025",392.70,398.64,389.42,398.43,394.16,2713700
"Jul 01, 2025",386.59,393.89,384.25,390.92,386.73,2393600
